id,SalePrice
1461,126020.43802380955
1462,152229.52871031745
1463,185008.8182222223
1464,184051.0159444444
1465,203934.92100108226
1466,180803.98856601721
1467,170780.74721428574
1468,173367.30716738815
1469,180707.9674444445
1470,119111.95490476192
1471,197491.73283134922
1472,91448.59810425685
1473,101424.26295544732
1474,153189.58305555553
1475,145137.8727641803
1476,374869.8552178932
1477,252321.96612536066
1478,292706.6292202381
1479,274286.4128448774
1480,455562.1583991702
1481,310163.39598719333
1482,210143.08997997837
1483,173298.1442777777
1484,174922.1089044011
1485,172709.3204098124
1486,200610.57603805923
1487,345208.40781150805
1488,234461.89418813132
1489,209343.98392965365
1490,197362.4725708874
1491,196723.53103373016
1492,101580.05947222217
1493,176928.1808870852
1494,286904.82549801597
1495,292877.3459639249
1496,221661.51537499993
1497,197619.5603273809
1498,151946.04947871566
1499,152084.68474062043
1500,154128.53192766954
1501,164659.64938492066
1502,164092.51462103173
1503,302210.0572278137
1504,227078.16335119042
1505,215934.80040476183
1506,177223.3122976191
1507,221640.94456349208
1508,195058.38151479082
1509,162470.73834054836
1510,152507.89997835498
1511,155150.6401587301
1512,170124.6328246753
1513,148063.7772043651
1514,161668.29446428572
1515,168058.54070833334
1516,165434.29383699634
1517,150217.6030066739
1518,128605.29498178214
1519,224972.2035245312
1520,138215.81696428568
1521,144709.3997023809
1522,165450.45089285713
1523,108109.35555555556
1524,120841.1188571429
1525,126688.01505230874
1526,127020.89233405478
1527,108652.2085858586
1528,125144.43314574314
1529,139239.81279761903
1530,164683.3536035354
1531,122550.76870238091
1532,105167.68686507933
1533,131808.52503733765
1534,117583.7154195527
1535,153969.4165818903
1536,120545.26340277777
1537,88782.00799062049
1538,187959.48064033184
1539,241367.01847817455
1540,119295.79090891055
1541,147748.30296825393
1542,157409.84813888892
1543,216866.65467045445
1544,76589.18373917749
1545,102244.93399420026
1546,124395.13831746037
1547,138423.40211507934
1548,140491.22508730157
1549,117217.0477335165
1550,152093.72851659442
1551,118243.60585317462
1552,143097.18909920636
1553,143277.91277213072
1554,106596.85864824068
1555,184534.65989646467
1556,108693.07214682545
1557,129233.40022546898
1558,91607.41110500612
1559,115688.62856349205
1560,141664.6655396825
1561,152619.84620959594
1562,125050.91745887444
1563,118733.12276262623
1564,163465.34201587303
1565,155736.7301984127
1566,216051.40120238095
1567,83181.41322150073
1568,229111.69492604618
1569,154485.693415404
1570,127455.4279274892
1571,130544.54447619047
1572,147727.8431547619
1573,245108.31265259738
1574,138123.5326944444
1575,212005.87328860033
1576,208281.29830519482
1577,201807.08912608225
1578,142965.79044246025
1579,144733.07942460314
1580,195029.09069462479
1581,133688.71713888893
1582,126003.97583730155
1583,318455.8009126985
1584,240271.00834235206
1585,138263.5020256132
1586,73399.4525793651
1587,103938.0285894661
1588,149708.1738636364
1589,99383.9885714286
1590,134521.5901298701
1591,99755.02402958153
1592,123576.14480447333
1593,118329.3292936508
1594,129325.73726587297
1595,134547.97162409808
1596,232111.6900198413
1597,172377.6122202381
1598,186981.43103174603
1599,202440.8775238095
1600,195946.91288095235
1601,80312.28496919744
1602,118341.18617063493
1603,104194.25476370852
1604,294861.40218849207
1605,250101.9798820347
1606,169231.33755772002
1607,172941.87153066375
1608,221952.7155149712
1609,206253.79470634912
1610,157764.64401424964
1611,154181.56451587295
1612,159234.84263492067
1613,158479.49899999995
1614,121138.40011183266
1615,87910.08607503607
1616,87220.66464646465
1617,91256.34336940838
1618,125249.78819444445
1619,132415.7426785714
1620,151496.50777736155
1621,138070.7211587302
1622,154144.2684433622
1623,299592.06471645023
1624,211414.74491919193
1625,130235.56172222224
1626,177311.153517316
1627,189720.38007936507
1628,279611.26132052665
1629,174252.86960858584
1630,352634.1679381314
1631,223417.709731241
1632,244480.49801244595
1633,166754.11679707796
1634,181399.8013501082
1635,182703.2339790764
1636,162821.97249206353
1637,179039.0368650794
1638,208480.28916089472
1639,181828.52009379514
1640,248784.19505753976
1641,192143.5917857142
1642,222009.62508207068
1643,227396.59413690475
1644,230808.61625000005
1645,184643.30436507936
1646,156220.462988456
1647,168375.68878968246
1648,141410.7127083334
1649,139123.51936147184
1650,120116.24903174603
1651,119653.54431547625
1652,93674.72788600286
1653,97450.56226100292
1654,158559.6697063492
1655,162369.8351686508
1656,153357.42515873013
1657,157042.87414682537
1658,157812.1973015873
1659,146277.31679195803
1660,146722.89185786436
1661,444231.5957454905
1662,376757.465876984
1663,378396.0946634199
1664,432787.4943946608
1665,313893.4132480158
1666,317424.3656706348
1667,362730.7797976189
1668,322292.85304383136
1669,297587.9043511905
1670,333935.3260597043
1671,263309.840658425
1672,435392.5920827922
1673,298172.00070689025
1674,246349.96812680375
1675,181553.30785515864
1676,178692.12531349206
1677,218559.86447750867
1678,422923.96216143563
1679,380439.8160119046
1680,322687.28910533915
1681,263490.11474314576
1682,295897.7224761904
1683,185761.4592218615
1684,175894.37405555559
1685,172903.24263311687
1686,167727.0950728022
1687,168600.18998322505
1688,188444.33506042574
1689,190307.87078986288
1690,183368.46821608944
1691,170314.1586774892
1692,268835.0888968253
1693,169561.57429870125
1694,180378.1783513708
1695,167972.8269976551
1696,263116.50391342
1697,171207.28576388888
1698,361016.98891981615
1699,320556.807631674
1700,235476.05823358585
1701,264732.83090277785
1702,256700.88943614718
1703,253028.8571489899
1704,301396.10529256857
1705,236889.82206349206
1706,415271.9484249638
1707,217754.2407716728
1708,216108.36701085028
1709,272280.5627355699
1710,221165.9484484127
1711,263388.4126884922
1712,246086.50746230158
1713,253747.02649332624
1714,222755.33324747477
1715,205793.1691607143
1716,173776.950656746
1717,166063.40264880948
1718,138601.18787590193
1719,207958.85295147903
1720,244118.6233290044
1721,168869.18497691196
1722,130734.7159307359
1723,155590.42473611113
1724,213260.54124422796
1725,236644.06960119054
1726,183372.3252380953
1727,173704.16032142853
1728,189040.5927698413
1729,164695.6647797619
1730,172925.5176825398
1731,120810.91195418472
1732,124815.05028968258
1733,118067.77307539679
1734,129712.57025468968
1735,132910.65318722944
1736,110488.90317135648
1737,347680.6446626985
1738,215802.69938005053
1739,295242.2682103175
1740,181635.26731024537
1741,180010.170162851
1742,160673.65411507938
1743,167856.73530357145
1744,311853.92362157285
1745,232953.67591269838
1746,262665.89658928575
1747,203622.79443253973
1748,197926.3444047619
1749,157010.73686507932
1750,141979.21690115443
1751,230377.2025178572
1752,118871.96338492064
1753,134686.97210528367
1754,207622.42908549783
1755,164881.11189682537
1756,119361.90943434348
1757,116423.4788102453
1758,142756.17242063498
1759,160073.03115079363
1760,160464.9428769841
1761,150171.20904761902
1762,173029.18018253974
1763,166137.19437229435
1764,117370.5294444444
1765,170792.02907467532
1766,172577.5466269841
1767,195619.38965728716
1768,137274.72555014427
1769,169214.64548809524
1770,137220.78762626264
1771,129715.55298520924
1772,129787.40294155842
1773,137847.22038690475
1774,128840.74459036793
1775,130122.49707792215
1776,126904.5978412698
1777,114455.22220923517
1778,128070.35233585858
1779,119446.08658730157
1780,181532.9674484127
1781,131105.06681547617
1782,93166.21001984128
1783,127927.4894345239
1784,100302.83846001222
1785,115871.93114285711
1786,146513.83307936505
1787,163982.59162301585
1788,56644.41765873018
1789,95062.0585357143
1790,87855.15021162172
1791,188705.9511011905
1792,152318.67760642144
1793,149153.4076349207
1794,141364.28313816735
1795,137477.6455068542
1796,121209.9407521645
1797,119340.52303174602
1798,123060.77271374462
1799,110931.14211002883
1800,122021.36549819628
1801,126322.76221626984
1802,148456.01179594017
1803,149731.76326984132
1804,140666.48868145744
1805,133080.3433989899
1806,111256.40214213564
1807,150626.08583333335
1808,122347.8407306999
1809,125989.27953968255
1810,142053.0262182539
1811,105218.94083333336
1812,113312.4199523809
1813,120854.6019761905
1814,97113.59364102563
1815,70199.24062409812
1816,97462.70491161618
1817,124696.69649206352
1818,135711.6059940476
1819,111019.06999816847
1820,84647.99919594295
1821,122027.86564790766
1822,150788.19085943224
1823,64670.2979978355
1824,135484.48655158735
1825,138006.45927777776
1826,105924.6141309524
1827,110503.21297113995
1828,138957.55032720056
1829,120411.40833333333
1830,144439.0478434343
1831,164997.76439718617
1832,119535.68468777057
1833,145585.48544642856
1834,123140.50781715513
1835,168772.21011020933
