Id,SalePrice
1461,125414.0
1462,159793.5
1463,178410.87
1464,185260.13
1465,200514.12
1466,183062.32
1467,175435.96
1468,174187.93
1469,176943.9
1470,121471.66
1471,199537.05
1472,90601.5
1473,104148.33
1474,151309.0
1475,135102.28
1476,373909.08
1477,251258.14
1478,297047.77
1479,250481.68
1480,453654.03
1481,303275.81
1482,210059.72
1483,180983.93
1484,170099.83
1485,174033.33333333337
1486,204155.6
1487,338666.04
1488,245846.31
1489,203993.78
1490,198991.1
1491,191818.25
1492,100012.0
1493,174972.12
1494,291610.17
1495,294568.05
1496,219502.24
1497,188473.15
1498,152899.78
1499,151705.45
1500,157804.38
1501,165917.37
1502,161850.58
1503,296657.63
1504,228364.22
1505,214082.13
1506,186710.0
1507,231830.18
1508,204438.9
1509,166687.5
1510,152695.87
1511,154597.0
1512,167789.0
1513,152633.34
1514,165936.98
1515,169131.34
1516,157700.5
1517,152335.5
1518,131048.35
1519,222909.1
1520,137532.5
1521,145677.0
1522,158559.85
1523,112229.5
1524,124963.75
1525,123144.83
1526,123264.83
1527,110669.0
1528,129012.0
1529,142375.1
1530,165222.0
1531,132661.84
1532,105398.0
1533,140366.0
1534,120585.0
1535,158886.93
1536,117340.0
1537,84285.5
1538,189181.5
1539,251530.55
1540,118079.9
1541,148812.25
1542,156880.95
1543,211322.98
1544,79874.54
1545,112004.5
1546,123921.5
1547,141589.84
1548,137195.71
1549,121019.75
1550,149989.52
1551,117095.0
1552,147165.35
1553,150069.53
1554,108896.31
1555,182010.39
1556,103970.0
1557,119689.29
1558,89738.83
1559,120297.0
1560,146798.08
1561,151625.5
1562,127298.83
1563,117693.65
1564,163894.68
1565,151717.5
1566,216642.5
1567,81886.0
1568,225674.5
1569,154660.34
1570,133638.07
1571,137761.34
1572,144875.25
1573,235184.14
1574,113364.58
1575,204684.54
1576,218578.4
1577,201586.24
1578,150282.06
1579,143822.76666666666
1580,195199.62
1581,143154.87
1582,126274.1
1583,321913.39
1584,239742.01
1585,139038.0
1586,78080.0
1587,112109.64
1588,148282.5
1589,102736.5
1590,133409.5
1591,103214.0
1592,120376.5
1593,116380.0
1594,146752.35
1595,129146.42
1596,228233.26
1597,171929.47
1598,187367.7
1599,204717.78
1600,190248.22
1601,85063.0
1602,115792.73
1603,108615.5
1604,282232.8
1605,247257.96
1606,170675.82
1607,175779.91
1608,213529.08
1609,200335.51
1610,158812.15
1611,153048.37
1612,162048.32
1613,170006.3
1614,120321.43
1615,89190.5
1616,85243.5
1617,92813.5
1618,126532.83
1619,130947.82666666668
1620,158814.32
1621,140178.85
1622,152408.14
1623,303230.08
1624,216894.63
1625,123783.48
1626,171153.5
1627,189867.0
1628,282838.62
1629,175352.7
1630,388161.12
1631,220860.5
1632,250358.72
1633,169247.47
1634,184402.22
1635,179550.0
1636,167701.19
1637,177943.12
1638,209215.25
1639,182146.75
1640,246939.17
1641,185032.5
1642,221870.42
1643,227562.82
1644,228839.82
1645,175182.34
1646,156593.0
1647,162271.5
1648,141559.55
1649,139159.5
1650,122777.25
1651,122004.0
1652,92244.0
1653,97211.0
1654,160958.45
1655,149595.06666666668
1656,152515.37
1657,156932.14
1658,156878.71666666667
1659,140713.13
1660,149827.25
1661,435292.69
1662,391231.36
1663,376232.55
1664,439583.62
1665,315777.19
1666,340441.74
1667,368584.52
1668,330528.75
1669,298007.46
1670,342857.15
1671,256352.48
1672,459922.11
1673,296539.48
1674,241190.79
1675,194542.51
1676,191290.72
1677,217494.1
1678,428199.54
1679,377726.31
1680,342637.85
1681,270694.46
1682,299068.72
1683,184414.88
1684,175181.65
1685,173731.46
1686,165278.57
1687,167851.91
1688,189436.05
1689,191605.2
1690,184029.2
1691,173171.07
1692,273884.66
1693,171539.33333333337
1694,179284.5
1695,169715.29
1696,269746.78
1697,170784.13
1698,349622.44
1699,326966.97
1700,246977.25
1701,271095.94
1702,255649.52
1703,250431.06
1704,309459.8
1705,239464.19
1706,427569.07
1707,219718.01
1708,217488.92
1709,286634.63
1710,230149.17
1711,267001.56
1712,231166.57
1713,241935.12
1714,216967.38
1715,202965.99
1716,178613.94
1717,160097.37
1718,142838.89
1719,204746.01
1720,256072.32
1721,163688.61
1722,132502.0
1723,157150.37
1724,211672.45
1725,232745.04
1726,189453.5
1727,177702.36
1728,188092.95
1729,160548.54
1730,171610.31
1731,117203.33
1732,127506.15
1733,119365.22
1734,131225.08
1735,134703.5
1736,119415.33
1737,354648.93
1738,220737.62
1739,267040.75
1740,192699.58
1741,184968.14
1742,162038.9
1743,165234.57
1744,329964.59
1745,222806.76
1746,250603.15
1747,212233.65
1748,204391.7
1749,157241.37
1750,151703.87
1751,230221.02
1752,122795.0
1753,143123.73
1754,206124.75
1755,162097.5
1756,125322.33
1757,122234.5
1758,150211.12
1759,163676.0
1760,158919.75
1761,154525.24
1762,173582.53
1763,165818.5
1764,115681.5
1765,174327.0
1766,173696.5
1767,202400.0
1768,140623.75
1769,162824.41
1770,140393.25
1771,136566.75
1772,139767.5
1773,143625.75
1774,129888.25
1775,132130.25
1776,122382.75
1777,115958.0
1778,130176.0
1779,123834.08
1780,175830.45
1781,129875.75
1782,94085.98
1783,128648.08
1784,105525.0
1785,117653.25
1786,146757.5
1787,165115.65
1788,61266.5
1789,97073.0
1790,89792.33
1791,202052.1
1792,155601.0
1793,138228.0
1794,140435.62
1795,135596.5
1796,124145.25
1797,111632.87
1798,123976.0
1799,112378.66
1800,128940.16
1801,125763.34
1802,150778.14
1803,149701.51
1804,142703.6
1805,135565.25
1806,108548.13
1807,153425.0
1808,122470.37
1809,125978.33
1810,152016.2
1811,112367.85
1812,111411.12
1813,123632.33
1814,103223.04
1815,71866.5
1816,100944.87
1817,120924.34
1818,148370.77
1819,115579.9
1820,76783.0
1821,126940.84
1822,146345.07
1823,64914.5
1824,140650.0
1825,144994.01
1826,104514.0
1827,111465.04
1828,143371.95
1829,116789.0
1830,143811.5
1831,166154.4
1832,114729.09
1833,150364.84
1834,131306.26
1835,168530.59
1836,131868.64
1837,103132.83
1838,135550.98
1839,92571.79
1840,164759.24
1841,147515.12
1842,93563.0
1843,141734.58
1844,143133.07
1845,142194.93
1846,152071.62
1847,163870.69
1848,68123.5
1849,125862.57
1850,128114.0
1851,159575.4
1852,127475.75
1853,133280.2
1854,167312.4
1855,153974.2
1856,221296.3
1857,149451.23
1858,149162.33
1859,128159.21
1860,153841.18
1861,127725.65
1862,270353.71
1863,264432.42
1864,264432.42
1865,326367.32
1866,322580.27
1867,244114.48
1868,325410.01
1869,195521.21
1870,256461.18
1871,252912.72
1872,171891.73
1873,223964.5
1874,138657.0
1875,205448.91
1876,201245.28
1877,208644.02
1878,207874.6
1879,133556.1
1880,137266.8
1881,230751.5
1882,261764.98
1883,196160.07
1884,220009.54
1885,262971.3
1886,321927.96
1887,194608.62
1888,283814.38
1889,162367.55
1890,138283.25
1891,143308.66666666666
1892,111333.33
1893,137672.25
1894,129071.52
1895,156226.14
1896,119771.33
1897,111546.99
1898,110637.12
1899,128027.3
1900,138400.48
1901,175057.04
1902,138261.0
1903,209755.74
1904,135188.0
1905,184295.0
1906,161644.34
1907,205800.7
1908,123224.70666666668
1909,136296.66
1910,128846.16
1911,196411.13
1912,267331.29
1913,138206.27
1914,75736.0
1915,336701.62
1916,74063.0
1917,258336.44
1918,138167.29
1919,158068.62
1920,147246.49
1921,393958.87
1922,323551.39
1923,201088.1
1924,222628.91
1925,230149.04
1926,372776.01
1927,139602.0
1928,152762.5
1929,127502.1
1930,134390.72
1931,139314.93
1932,139167.62
1933,171790.5
1934,183850.74
1935,177120.63
1936,190537.0
1937,183075.32
1938,166886.56
1939,253095.71
1940,199514.52
1941,176193.39
1942,186200.4
1943,204185.05
1944,313948.21
1945,364726.33
1946,157551.2
1947,317463.08
1948,175026.9
1949,230654.54
1950,174825.6
1951,269346.82
1952,231889.03
1953,161243.87
1954,202977.05
1955,131228.38
1956,279708.98
1957,157420.22
1958,310367.95
1959,134821.29
1960,113720.5
1961,117585.83
1962,90976.0
1963,106850.0
1964,108052.04
1965,153205.4
1966,150053.65
1967,296452.3
1968,407114.07
1969,357210.8
1970,418222.56
1971,412188.66
1972,357614.57
1973,274391.94
1974,321127.15
1975,431435.11
1976,273894.56
1977,362168.69
1978,365473.67
1979,336956.28
1980,194677.81
1981,345356.69
1982,223613.03
1983,211164.88
1984,171078.5
1985,198746.24
1986,197739.83
1987,173889.35
1988,178898.77
1989,195921.45
1990,211703.49
1991,217722.35
1992,214027.04
1993,172268.23
1994,246387.33
1995,185001.0
1996,260564.66
1997,319078.17
1998,324276.34
1999,251447.24
2000,300394.22
2001,263893.24
2002,228783.38
2003,246840.35
2004,261795.54
2005,236434.18
2006,230950.35
2007,249380.31
2008,207585.71
2009,192157.3
2010,193768.44
2011,150504.48
2012,178525.64
2013,183504.5
2014,186615.15
2015,199931.85
2016,193564.5
2017,206816.25
2018,121811.98
2019,130989.65
2020,117913.09
2021,108139.81
2022,169892.5
2023,143686.43
2024,228427.9
2025,370987.07
2026,183996.8
2027,152337.61
2028,151323.0
2029,161946.05
2030,272981.44
2031,265938.16
2032,276416.48
2033,273785.73
2034,158994.91333333333
2035,209460.23
2036,198388.56
2037,205692.12
2038,308912.36
2039,224286.83
2040,359907.88
2041,294056.8
2042,206462.92
2043,169764.32
2044,171070.0
2045,211736.99
2046,134165.45
2047,151857.61
2048,134280.1
2049,135119.67
2050,180308.55
2051,111332.5
2052,136592.5
2053,141895.0
2054,91107.5
2055,158002.4
2056,133037.5
2057,127348.87
2058,209668.54
2059,124526.75
2060,161852.5
2061,172957.5
2062,136576.25
2063,117143.0
2064,141301.0
2065,117406.5
2066,177683.2
2067,143256.45
2068,130527.34
2069,92665.5
2070,114723.12
2071,100923.83
2072,129723.75
2073,133324.16
2074,171469.15
2075,141283.5
2076,117764.31
2077,146959.5
2078,130649.75
2079,136062.5
2080,113745.5
2081,118212.16
2082,122830.12
2083,142975.77
2084,110186.33
2085,129092.28
2086,128518.96
2087,119791.25
2088,107139.86
2089,88181.2
2090,133634.39
2091,127175.94
2092,127778.5
2093,135881.92
2094,121764.8
2095,149122.9
2096,90346.5
2097,99343.5
2098,143668.51
2099,69984.0
2100,119030.74
2101,118193.17
2102,143879.76
2103,111122.54
2104,137963.01
2105,137922.88
2106,87834.5
2107,228786.39
2108,119015.5
2109,119197.66
2110,125769.33
2111,166370.3
2112,142761.74
2113,120087.08
2114,110409.64
2115,161447.15
2116,118052.0
2117,158116.76
2118,117497.5
2119,107424.54
2120,116247.54
2121,112505.5
2122,116763.54
2123,91708.0
2124,178632.0
2125,131622.53
2126,158338.69
2127,159484.66
2128,136608.8
2129,105608.0
2130,151245.56
2131,157408.98
2132,119101.5
2133,118251.5
2134,122972.0
2135,108940.5
2136,85345.0
2137,118549.5
2138,137882.02
2139,152764.5
2140,138507.75
2141,144201.97
2142,138043.25
2143,142694.46
2144,121475.75
2145,136924.0
2146,157462.5
2147,168132.5
2148,129090.84
2149,137611.38
2150,213616.35
2151,119949.45
2152,179616.5
2153,154471.75
2154,111610.33
2155,127672.16
2156,230823.78
2157,232827.88
2158,233837.05
2159,210855.22
2160,170558.79
2161,248105.21
2162,379700.43
2163,341255.51
2164,253541.98
2165,185021.9
2166,144761.0
2167,198999.72
2168,209772.6
2169,193969.55
2170,220439.45
2171,147595.1
2172,140784.87
2173,166922.59
2174,242501.22
2175,293713.53
2176,333110.18
2177,255075.01
2178,232492.56
2179,141068.4833333333
2180,200914.49
2181,190548.1
2182,221164.74
2183,196913.76
2184,137996.5
2185,141449.87
2186,145275.47
2187,150670.82
2188,157711.78
2189,174156.6
2190,91464.0
2191,92220.0
2192,91061.0
2193,104517.0
2194,104094.5
2195,114948.93
2196,114048.83
2197,113767.75
2198,152795.5
2199,156994.37
2200,128104.33
2201,129210.98
2202,208532.79
2203,171158.79
2204,178217.37
2205,110120.66
2206,130056.62
2207,215996.65
2208,216834.15
2209,192186.34
2210,127328.75333333333
2211,112286.04
2212,114997.0
2213,102309.0
2214,148092.02
2215,110614.04
2216,153302.25
2217,88553.0
2218,91941.24
2219,81073.0
2220,97254.54
2221,333077.62
2222,219427.2
2223,256457.78
2224,213914.08
2225,144326.55
2226,180039.5
2227,193447.69
2228,282228.55
2229,247715.06
2230,158267.8
2231,205918.13
2232,177580.85
2233,177307.85
2234,255006.85
2235,200108.78
2236,282593.73
2237,344399.83
2238,198281.71
2239,127043.75
2240,165210.63
2241,154338.0
2242,139786.55
2243,140269.65
2244,105109.6
2245,99781.16
2246,145887.5
2247,103885.35
2248,122590.33
2249,125051.5
2250,138459.3
2251,130349.83
2252,179972.0
2253,159001.53
2254,181056.5
2255,195344.0
2256,185829.0
2257,203011.7
2258,175475.45
2259,181053.32
2260,154062.5
2261,188386.12
2262,217626.41
2263,332665.79
2264,426469.05
2265,166526.5
2266,285867.86
2267,369396.41
2268,362518.46
2269,162921.81
2270,182029.6
2271,229117.91
2272,198143.8
2273,164997.0
2274,172318.0
2275,175469.41
2276,169488.5
2277,184710.28
